query_id,corpus_id
qd498ed9a,dd4979e04
qd498ed9a,dd4b95bc0
qd498ed9a,dd4c3dc30
qd498ed9a,dd4b97600
qd498ed9a,dd4bdbc06
qd498ed9a,dd496df64
qd498ed9a,dd496cd4e
qd498ed9a,dd4be481a
qd498ed9a,dd4b8761a
qd498e660,dd4c178a0
qd498e660,dd4c1fcb2
qd498e660,dd4b9306e
qd498e660,dd4c648e4
qd498e660,dd4b9a08a
qd498e660,dd4b94ff4
qd498e660,dd49827d4
qd498e660,dd4ba4e36
qd498e660,dd4c3ecde
qd498e660,dd4c2a0d6
qd498d5e4,dd4bb3026
qd498d5e4,dd497edaa
qd498d5e4,dd4c32894
qd498d5e4,dd4b8c4ee
qd498d5e4,dd4b9328a
qd498d5e4,dd4bd0a18
qd498d5e4,dd4bc0adc
qd498d5e4,dd4c13e26
qd498d5e4,dd4975d4a
qd498d5e4,dd4bc4eb6
qd497c92e,dd4c37dd0
qd497c92e,dd4c51d20
qd497c92e,dd4bf06ba
qd497c92e,dd4c346bc
qd497c92e,dd4bbb096
qd497c92e,dd496ebc6
qd497c92e,dd4bcdcaa
qd497c92e,dd497de0a
qd497c92e,dd4c09a2a
qd497c92e,dd49797ec
qd498c428,dd496d938
qd498c428,dd4bbb17c
qd498c428,dd4b912fa
qd498c428,dd4ba3e6e
qd498c428,dd4bd519e
qd498c428,dd4ba91e8
qd498c428,dd4b8ebcc
qd498c428,dd4b93d66
qd498c428,dd49818fc
qd498c428,dd4b87a02
qd4978d1a,dd4ba07d2
qd4978d1a,dd4b979de
qd4978d1a,dd496c81c
qd4978d1a,dd4bcf532
qd4978d1a,dd4bfc870
qd4978d1a,dd4c50c54
qd4978d1a,dd4bdbed6
qd4978d1a,dd4b95e86
qd4978d1a,dd4bce6be
qd4978d1a,dd4bae31e
qd49792ba,dd4bbc040
qd49792ba,dd4985452
qd49792ba,dd497e4cc
qd49792ba,dd4bf11a0
qd49792ba,dd4b8e8f2
qd49792ba,dd497d70c
qd49792ba,dd4c2423a
qd49792ba,dd4ba203c
qd49792ba,dd4bb293c
qd49792ba,dd4c0ce78
qd4980a06,dd4980a42
qd4980a06,dd4be45d6
qd4980a06,dd4b9f7f6
qd4980a06,dd4b87d18
qd4980a06,dd4c35fb2
qd4980a06,dd4c47d52
qd4980a06,dd4c51212
qd4980a06,dd4bc47a4
qd4980a06,dd4c121fc
qd4980a06,dd4bb99da
qd4973c3e,dd4bdb3be
qd4973c3e,dd4973c8e
qd4973c3e,dd4c31ebc
qd4973c3e,dd4bfd69e
qd4973c3e,dd4c0bce4
qd4973c3e,dd4b9cfc4
qd4973c3e,dd4bed97e
qd4973c3e,dd4bd2bd8
qd4973c3e,dd4bba920
qd4973c3e,dd4bb3512
qd4986d0c,dd49797ec
qd4986d0c,dd4c5c6e4
qd4986d0c,dd496d7c6
qd4986d0c,dd4bd7caa
qd4986d0c,dd4bca276
qd4986d0c,dd496ebc6
qd4986d0c,dd4c09a2a
qd4986d0c,dd49899f8
qd4986d0c,dd4c30b66
qd4986d0c,dd4ba122c
qd498650a,dd498655a
qd498650a,dd4bc6fe0
qd498650a,dd4c4cf78
qd498650a,dd4c05bc8
qd498650a,dd497d504
qd498650a,dd4c4cc62
qd498650a,dd4bc000a
qd498650a,dd4b8df74
qd498650a,dd4bf30e0
qd498650a,dd4bc4c36
qd498c8b0,dd49870ae
qd498c8b0,dd4bcfe2e
qd498c8b0,dd4bccc06
qd498c8b0,dd4bff886
qd498c8b0,dd497d504
qd498c8b0,dd4bc53f2
qd498c8b0,dd4befb5c
qd498c8b0,dd4979602
qd498c8b0,dd4b9a63e
qd498c8b0,dd4c4cf78
qd49781b2,dd49781f8
qd49781b2,dd4bb216c
qd49781b2,dd4c51988
qd49781b2,dd4be27ae
qd49781b2,dd4bc54e2
qd49781b2,dd4bb8fa8
qd49781b2,dd4b9a936
qd49781b2,dd498a524
qd49781b2,dd4b9d514
qd49781b2,dd4bfd414
qd498b1b8,dd498b1f4
qd498b1b8,dd4c0d670
qd498b1b8,dd4bc75f8
qd498b1b8,dd4ba7a78
qd498b1b8,dd4bb1f8c
qd498b1b8,dd4bdf78e
qd498b1b8,dd4bcbcf2
qd498b1b8,dd4ba28b6
qd498b1b8,dd4bb216c
qd498b1b8,dd49781f8
qd497214a,dd4972226
qd497214a,dd4c19cae
qd497214a,dd4bbe1b0
qd497214a,dd4c47e6a
qd497214a,dd4ba9d28
qd497214a,dd4be90a4
qd497214a,dd4bbf27c
qd497214a,dd4bccc06
qd497214a,dd4bd5eb4
qd497214a,dd4ba63da
qd4972b4a,dd4972b86
qd4972b4a,dd4baed28
qd4972b4a,dd4bad4e6
qd4972b4a,dd4bb10f0
qd4972b4a,dd4c0f696
qd4972b4a,dd4bb2b58
qd4972b4a,dd4bc7eb8
qd4972b4a,dd496ddd4
qd4972b4a,dd4bf43a0
qd4972b4a,dd4c24e1a
qd4979c6a,dd4c47582
qd4979c6a,dd4bdb65c
qd4979c6a,dd4bbd300
qd4979c6a,dd49749cc
qd4979c6a,dd4bc45a6
qd4979c6a,dd4c5a7ea
qd4979c6a,dd4c17616
qd4979c6a,dd4b9aab2
qd4979c6a,dd496f026
qd4979c6a,dd4bc4a56
qd498c2de,dd498c338
qd498c2de,dd4bdbf80
qd498c2de,dd497314e
qd498c2de,dd4b961ce
qd498c2de,dd4bdd984
qd498c2de,dd4c558b2
qd498c2de,dd4ba302c
qd498c2de,dd4c53620
qd498c2de,dd4ba28b6
qd498c2de,dd4bf43a0
qd496e4f0,dd496e554
qd496e4f0,dd4b9b048
qd496e4f0,dd4c520b8
qd496e4f0,dd4c4a566
qd496e4f0,dd4bc314c
qd496e4f0,dd4c25cf2
qd496e4f0,dd4b9445a
qd496e4f0,dd4c02784
qd496e4f0,dd4bb5fd8
qd496e4f0,dd4bc6fe0
qd4988300,dd49797ec
qd4988300,dd4c5c6e4
qd4988300,dd496d7c6
qd4988300,dd4bca276
qd4988300,dd4bb3648
qd4988300,dd4b9ed6a
qd4988300,dd4c4af66
qd4988300,dd4c2e58c
qd4988300,dd497502a
qd4988300,dd4c4f4c6
qd497b4e8,dd497b524
qd497b4e8,dd4ba7a78
qd497b4e8,dd4c0d670
qd497b4e8,dd4c08e0e
qd497b4e8,dd4bdf78e
qd497b4e8,dd498b1f4
qd497b4e8,dd4bc75f8
qd497b4e8,dd4b96ca0
qd497b4e8,dd497875c
qd497b4e8,dd4b8f1c6
qd496fbca,dd496fc06
qd496fbca,dd4bc7b52
qd496fbca,dd4976a9c
qd496fbca,dd4bc7c60
qd496fbca,dd4bb7108
qd496fbca,dd4bb43c2
qd496fbca,dd4b8f518
qd496fbca,dd496d5d2
qd496fbca,dd4c4ee72
qd496fbca,dd4bd4820
qd4970ce6,dd4970d36
qd4970ce6,dd4bf6a7e
qd4970ce6,dd4bb51aa
qd4970ce6,dd4987a22
qd4970ce6,dd4bdb968
qd4970ce6,dd4bda392
qd4970ce6,dd4bc12fc
qd4970ce6,dd4c30b66
qd4970ce6,dd4b9c790
qd4970ce6,dd4baad2c
qd49885da,dd4974620
qd49885da,dd4c2ed52
qd49885da,dd4ba327a
qd49885da,dd4bda02c
qd49885da,dd4b88394
qd49885da,dd4be678c
qd49885da,dd4bf91ac
qd49885da,dd4c2f676
qd49885da,dd4b8b29c
qd49885da,dd4b8e64a
qd4982112,dd4b973b2
qd4982112,dd4982158
qd4982112,dd4c2bb20
qd4982112,dd4bb5506
qd4982112,dd4b9dc1c
qd4982112,dd4c0a39e
qd4982112,dd4bb3b48
qd4982112,dd4bb655a
qd4982112,dd4bb0de4
qd4982112,dd4baaef8
qd498411a,dd4bd230e
qd498411a,dd4c5ee94
qd498411a,dd4bb6b4a
qd498411a,dd49811d6
qd498411a,dd497a156
qd498411a,dd4b90684
qd498411a,dd4bddce0
qd498411a,dd4c10fc8
qd498411a,dd4bd711a
qd498411a,dd4bd2bd8
qd498d21a,dd4c4fb38
qd498d21a,dd4bf84f0
qd498d21a,dd4c55e7a
qd498d21a,dd4bc7b52
qd498d21a,dd496fc06
qd498d21a,dd4b9c66e
qd498d21a,dd4bfe2a6
qd498d21a,dd4bf83c4
qd498d21a,dd4c4ee72
qd498d21a,dd4b8f518
qd4982770,dd4983698
qd4982770,dd4c1fcb2
qd4982770,dd4c178a0
qd4982770,dd4b9306e
qd4982770,dd49827d4
qd4982770,dd4c648e4
qd4982770,dd4b94ff4
qd4982770,dd4c27be2
qd4982770,dd4c3ecde
qd4982770,dd4c5d80a
qd498de22,dd4976a9c
qd498de22,dd496d5d2
qd498de22,dd4bc7c60
qd498de22,dd496fc06
qd498de22,dd4bb43c2
qd498de22,dd4b8f518
qd498de22,dd4bc7b52
qd498de22,dd4c4ee72
qd498de22,dd4bb7108
qd498de22,dd4bd4820
qd498a5e2,dd4bb6b4a
qd498a5e2,dd4c5ee94
qd498a5e2,dd4bb5efc
qd498a5e2,dd49811d6
qd498a5e2,dd4c31ebc
qd498a5e2,dd4bd711a
qd498a5e2,dd497b164
qd498a5e2,dd4bd230e
qd498a5e2,dd4b8c7be
qd498a5e2,dd49833dc
qd498ce96,dd4b8f842
qd498ce96,dd4b91048
qd498ce96,dd498cefa
qd498ce96,dd4bfd216
qd498ce96,dd4ba057a
qd498ce96,dd4bdd6dc
qd498ce96,dd4b87796
qd498ce96,dd4b981e0
qd498ce96,dd4c5750e
qd498ce96,dd4ba0ca0
qd497b95c,dd497b9d4
qd497b95c,dd4bb4980
qd497b95c,dd4c528e2
qd497b95c,dd4bef5da
qd497b95c,dd4bbf380
qd497b95c,dd4c5007e
qd497b95c,dd4bb7270
qd497b95c,dd4b9ec5c
qd497b95c,dd4970aa2
qd497b95c,dd496e8ec
qd4978306,dd497774e
qd4978306,dd496daaa
qd4978306,dd4be687c
qd4978306,dd4972b86
qd4978306,dd4baed28
qd4978306,dd4bf43a0
qd4978306,dd4b8bd14
qd4978306,dd496ddd4
qd4978306,dd4bb2b58
qd4978306,dd496fd78
qd4988422,dd4bfabec
qd4988422,dd4bd8b64
qd4988422,dd4977f8c
qd4988422,dd4bd1de6
qd4988422,dd4bcb1a8
qd4988422,dd4bb5402
qd4988422,dd4c5baf0
qd4988422,dd4bdbc06
qd4988422,dd4b90e72
qd4988422,dd4bdddee
qd4981186,dd49811d6
qd4981186,dd4c5ee94
qd4981186,dd4bd4730
qd4981186,dd4c1ddd6
qd4981186,dd4c3143a
qd4981186,dd4ba1024
qd4981186,dd4be678c
qd4981186,dd4bd8682
qd4981186,dd49833dc
qd4981186,dd4be5a08
qd4976d12,dd4976d62
qd4976d12,dd4986424
qd4976d12,dd4bc9a9c
qd4976d12,dd4bc16bc
qd4976d12,dd4c1ddd6
qd4976d12,dd4c352f6
qd4976d12,dd4bc0bea
qd4976d12,dd4c2ed52
qd4976d12,dd4b9e478
qd4976d12,dd4bc9bbe
qd4971344,dd4c2093c
qd4971344,dd4c3d78a
qd4971344,dd4beb840
qd4971344,dd4970e26
qd4971344,dd4c0b9f6
qd4971344,dd4b916e2
qd4971344,dd4ba940e
qd4971344,dd496ce98
qd4971344,dd4bd7caa
qd4971344,dd4bd0d60
qd498cb30,dd4ba534a
qd498cb30,dd4b8ab80
qd498cb30,dd4ba75b4
qd498cb30,dd4bc33e0
qd498cb30,dd4bbf27c
qd498cb30,dd4be90a4
qd498cb30,dd4ba9d28
qd498cb30,dd4bbe1b0
qd498cb30,dd4bb1e4c
qd498cb30,dd4b9649e
qd4989ac0,dd497b6a0
qd4989ac0,dd4c34acc
qd4989ac0,dd498048e
qd4989ac0,dd4bb26d0
qd4989ac0,dd4b8d39e
qd4989ac0,dd4c57c52
qd4989ac0,dd4b8e3ac
qd4989ac0,dd4bc8c64
qd4989ac0,dd4bc654a
qd4989ac0,dd4be55f8
qd4987784,dd49877e8
qd4987784,dd4c0e5c0
qd4987784,dd4bd5c0c
qd4987784,dd4b9cec0
qd4987784,dd4c346bc
qd4987784,dd4bb9b92
qd4987784,dd4b9f292
qd4987784,dd4c53bca
qd4987784,dd497b6a0
qd4987784,dd4b92614
qd4983b3e,dd496ca2e
qd4983b3e,dd4c5d6ca
qd4983b3e,dd49797ec
qd4983b3e,dd4c5cebe
qd4983b3e,dd496d7c6
qd4983b3e,dd4bf3ee6
qd4983b3e,dd4bbad1c
qd4983b3e,dd4c4af66
qd4983b3e,dd4bce3c6
qd4983b3e,dd4c580b2
qd497843c,dd4b8983e
qd497843c,dd4bd7caa
qd497843c,dd4bd74e4
qd497843c,dd4bbc040
qd497843c,dd4970318
qd497843c,dd4bb6c12
qd497843c,dd4bd5eb4
qd497843c,dd497848c
qd497843c,dd4bc09b0
qd497843c,dd4c3af26
qd497feb2,dd497ff02
qd497feb2,dd497875c
qd497feb2,dd4c51b22
qd497feb2,dd4c59b2e
qd497feb2,dd49736c6
qd497feb2,dd4bb82e2
qd497feb2,dd4c2acb6
qd497feb2,dd4bbdbfc
qd497feb2,dd4c5923c
qd497feb2,dd4be2b32
qd4970de0,dd496ce98
qd4970de0,dd4970e26
qd4970de0,dd4bee25c
qd4970de0,dd4b9cad8
qd4970de0,dd4bb1a6e
qd4970de0,dd4be9338
qd4970de0,dd4c1311a
qd4970de0,dd4bea09e
qd4970de0,dd4c5699c
qd4970de0,dd4c32178
qd498694c,dd49869a6
qd498694c,dd4bee9d2
qd498694c,dd4bb8602
qd498694c,dd4bd73ea
qd498694c,dd4c0dc24
qd498694c,dd4c1201c
qd498694c,dd4c602bc
qd498694c,dd4bf7a0a
qd498694c,dd4c57b08
qd498694c,dd4c1c7b0
qd497fc46,dd4ba7f28
qd497fc46,dd4b8f1c6
qd497fc46,dd4c36fde
qd497fc46,dd4c08bd4
qd497fc46,dd4bb90d4
qd497fc46,dd4c2c872
qd497fc46,dd4bdc084
qd497fc46,dd4bcebb4
qd497fc46,dd4bfde14
qd497fc46,dd4bb25d6
qd496dc08,dd496dc80
qd496dc08,dd4c5efa2
qd496dc08,dd4bd91a4
qd496dc08,dd4bde3c0
qd496dc08,dd4b8df74
qd496dc08,dd4bf43a0
qd496dc08,dd4bf49c2
qd496dc08,dd4b9649e
qd496dc08,dd4b8b670
qd496dc08,dd498655a
qd498fc86,dd4becf7e
qd498fc86,dd4bcff28
qd498fc86,dd4bd103a
qd498fc86,dd4c5750e
qd498fc86,dd4bbb370
qd498fc86,dd497be3e
qd498fc86,dd4c0e6ec
qd498fc86,dd4ba057a
qd498fc86,dd4bac60e
qd498fc86,dd4c4dea0
qd496f404,dd4bd2bd8
qd496f404,dd4ba8c48
qd496f404,dd496f454
qd496f404,dd4b91e44
qd496f404,dd4bd3d9e
qd496f404,dd4c0bbe0
qd496f404,dd4bb43c2
qd496f404,dd4b8be0e
qd496f404,dd4c53418
qd496f404,dd4bb9458
qd49703d6,dd4bd3a92
qd49703d6,dd4b9328a
qd49703d6,dd4bc2044
qd49703d6,dd4bc32fa
qd49703d6,dd4be1020
qd49703d6,dd4bd0a18
qd49703d6,dd4b90bb6
qd49703d6,dd4c32894
qd49703d6,dd4bc0adc
qd49703d6,dd4b88aa6
qd4974436,dd496fc06
qd4974436,dd4976a9c
qd4974436,dd4c4ee72
qd4974436,dd4b8f518
qd4974436,dd496d5d2
qd4974436,dd4bc7c60
qd4974436,dd4bc7b52
qd4974436,dd4b9405e
qd4974436,dd4b917dc
qd4974436,dd4bb43c2
qd4981bfe,dd497e4cc
qd4981bfe,dd4b89eec
qd4981bfe,dd4b9199e
qd4981bfe,dd4bcf42e
qd4981bfe,dd4972a1e
qd4981bfe,dd4b9d6ea
qd4981bfe,dd4c63b10
qd4981bfe,dd4c100e6
qd4981bfe,dd4c397b6
qd4981bfe,dd4bc0190
qd4983256,dd4c04f66
qd4983256,dd4c35bd4
qd4983256,dd4c42c8a
qd4983256,dd4c5923c
qd4983256,dd4ba2a5a
qd4983256,dd4c439dc
qd4983256,dd4bd6166
qd4983256,dd4bbae02
qd4983256,dd4c20842
qd4983256,dd4c54d9a
qd496fd00,dd497d298
qd496fd00,dd4b8e64a
qd496fd00,dd496fd78
qd496fd00,dd4ba3d92
qd496fd00,dd4bf189e
qd496fd00,dd4c2423a
qd496fd00,dd4c346bc
qd496fd00,dd4b8e8f2
qd496fd00,dd4b9e234
qd496fd00,dd497d14e
qd4988a76,dd497cdca
qd4988a76,dd4b94ed2
qd4988a76,dd4c1bfb8
qd4988a76,dd4b8ab80
qd4988a76,dd4be90a4
qd4988a76,dd4c5f09c
qd4988a76,dd4bc8b4c
qd4988a76,dd4bb5d12
qd4988a76,dd4c0c5ea
qd4988a76,dd4c0781a
qd497a926,dd497a976
qd497a926,dd4bd73ea
qd497a926,dd4c0781a
qd497a926,dd4be90a4
qd497a926,dd4b8ab80
qd497a926,dd4bb5d12
qd497a926,dd4b94ed2
qd497a926,dd4c0c5ea
qd497a926,dd4bea18e
qd497a926,dd4bd52b6
qd498c090,dd4bd5d88
qd498c090,dd498c0cc
qd498c090,dd4c61c98
qd498c090,dd4bf189e
qd498c090,dd4bcb644
qd498c090,dd4bb5c2c
qd498c090,dd49797ec
qd498c090,dd497b06a
qd498c090,dd4b893de
qd498c090,dd4bc36b0
qd4984a16,dd4bd3d9e
qd4984a16,dd4bd2bd8
qd4984a16,dd4c02bbc
qd4984a16,dd4c53418
qd4984a16,dd497d036
qd4984a16,dd4c65154
qd4984a16,dd4bb6b4a
qd4984a16,dd4c63b10
qd4984a16,dd4b90684
qd4984a16,dd4c31ebc
qd4970f34,dd4970f84
qd4970f34,dd4979094
qd4970f34,dd4979f76
qd4970f34,dd4c2e58c
qd4970f34,dd496eee6
qd4970f34,dd4b9e8ce
qd4970f34,dd4bf341e
qd4970f34,dd49741fc
qd4970f34,dd4b8cbc4
qd4970f34,dd497a67e
qd4971722,dd4bed046
qd4971722,dd4b93d66
qd4971722,dd4bc26ca
qd4971722,dd4ba13ee
qd4971722,dd4974328
qd4971722,dd4bbd300
qd4971722,dd49818fc
qd4971722,dd49719f2
qd4971722,dd4bc86ce
qd4971722,dd4b93e60
qd4987d7e,dd4981082
qd4987d7e,dd496e3c4
qd4987d7e,dd4bdf86a
qd4987d7e,dd4ba1308
qd4987d7e,dd4bd4532
qd4987d7e,dd496ebc6
qd4987d7e,dd4c51d20
qd4987d7e,dd497de0a
qd4987d7e,dd4bbb096
qd4987d7e,dd496e8ec
qd496c9c0,dd496ca2e
qd496c9c0,dd4c5d6ca
qd496c9c0,dd49797ec
qd496c9c0,dd4c5cebe
qd496c9c0,dd496d7c6
qd496c9c0,dd4bbad1c
qd496c9c0,dd4bf3ee6
qd496c9c0,dd4c580b2
qd496c9c0,dd4bce3c6
qd496c9c0,dd4c4af66
qd49856aa,dd4985704
qd49856aa,dd4bcc332
qd49856aa,dd4b9c948
qd49856aa,dd4bedfe6
qd49856aa,dd4bd84e8
qd49856aa,dd4bbe44e
qd49856aa,dd4ba5822
qd49856aa,dd49811d6
qd49856aa,dd4c57fa4
qd49856aa,dd4b8b972
qd49867da,dd498682a
qd49867da,dd4b8edd4
qd49867da,dd49780b8
qd49867da,dd498d95e
qd49867da,dd4bdf95a
qd49867da,dd4bfabec
qd49867da,dd4b90e72
qd49867da,dd4ba3d92
qd49867da,dd4ba9d28
qd49867da,dd4c1a4c4
qd4987b12,dd4987b58
qd4987b12,dd4c62fb2
qd4987b12,dd4c098ea
qd4987b12,dd4bde83e
qd4987b12,dd4c4d248
qd4987b12,dd497b06a
qd4987b12,dd4bb8b20
qd4987b12,dd4c5e048
qd4987b12,dd497041c
qd4987b12,dd4b8c4ee
qd497471a,dd497477e
qd497471a,dd4bb9e4e
qd497471a,dd4b8db3c
qd497471a,dd4c5f290
qd497471a,dd4b8705c
qd497471a,dd4be643a
qd497471a,dd4c4c636
qd497471a,dd4be6cb4
qd497471a,dd4c07df6
qd497471a,dd4ba1ef2
qd498cd6a,dd49781f8
qd498cd6a,dd4bb216c
qd498cd6a,dd4bd91a4
