query_id,corpus_id
q84494d40,d89337b3c
q84494d40,d87df9964
q84494d40,d87df9914
q83562c00,d8e0085ec
q83562c00,d876fa23a
q83562c00,d8bef6944
q83562c00,d89bd4844
q83562c00,d82c60742
q83562c00,d8d99831a
q83562c00,d89b68144
q83562c00,d8d3fbc40
q83562c00,d8df51446
q83562c00,d812c0d78
q81cfaef6,d8153734a
q81cfaef6,d81392de6
q81cfaef6,d8b4b05e8
q81cfaef6,d89fd95fc
q81cfaef6,d8ce1449e
q81cfaef6,d8b4b0674
q81cfaef6,d8ac2a6c6
q81cfaef6,d8b6a5736
q81cfaef6,d83374362
q81cfaef6,d8caba1f4
q821eb91a,d821eba82
q821eb91a,d8c56f244
q821eb91a,d8d3d34d4
q821eb91a,d8c2f12b0
q821eb91a,d88963a7a
q821eb91a,d8193ecc2
q821eb91a,d8c6c15a2
q821eb91a,d86bb7382
q821eb91a,d8959cdc8
q821eb91a,d8a488486
q83ee4b48,d8196f46c
q83ee4b48,d828a59b8
q83ee4b48,d837f6070
q83ee4b48,d89cb9b42
q83ee4b48,d86d1648a
q83ee4b48,d8cfea0c0
q83ee4b48,d81be6718
q83ee4b48,d8f55a6f2
q83ee4b48,d8646ec42
q83ee4b48,d8f1b621c
q8284743a,d8bff24ce
q8284743a,d8953e070
q8284743a,d87559156
q8284743a,d8d172758
q8284743a,d885b6350
q8284743a,d81cc5b7a
q8284743a,d8c8497a8
q8284743a,d89985eda
q8284743a,d8b513576
q8284743a,d88f8774e
q823ddc1e,d87194c28
q823ddc1e,d82223b3a
q823ddc1e,d8861f03a
q823ddc1e,d8d858400
q823ddc1e,d8d24b238
q823ddc1e,d8d259b4e
q823ddc1e,d87bac562
q823ddc1e,d86e6dca2
q823ddc1e,d8ef9047e
q823ddc1e,d81bf41ec
q8543ee4e,d8a779faa
q8543ee4e,d8b5b93e0
q8543ee4e,d82223aea
q8543ee4e,d8e11c2a8
q8543ee4e,d8d20b8b8
q8543ee4e,d8ba9095e
q8543ee4e,d896ad38e
q8543ee4e,d8dc58a82
q8543ee4e,d8dc58bb8
q8543ee4e,d874e97ca
q82d0e284,d82074424
q82d0e284,d868c17b8
q82d0e284,d8bd1789e
q82d0e284,d85ed291e
q82d0e284,d896ad30c
q82d0e284,d82787b30
q82d0e284,d89ba82da
q82d0e284,d8d569dde
q82d0e284,d8f8899d6
q82d0e284,d82441d18
q820e4ada,d80f0a9e0
q820e4ada,d82a64f1a
q820e4ada,d86d96d38
q820e4ada,d87e2e614
q820e4ada,d8bd973e6
q820e4ada,d8c6835cc
q820e4ada,d879794d4
q820e4ada,d8d9d0904
q820e4ada,d866b2238
q820e4ada,d8b3fe7da
q81661522,d86ce3d1e
q81661522,d8e0599ba
q81661522,d86b05a06
q81661522,d89f26ed4
q81661522,d87085e54
q81661522,d8ebde524
q81661522,d838d65da
q81661522,d86287370
q81661522,d8c6c167e
q81661522,d8a4a437a
q81719e24,d893d36fe
q81719e24,d892f274e
q81719e24,d8be614b6
q81719e24,d86bdf8d2
q81719e24,d89bd489e
q81719e24,d8ef54c26
q81719e24,d89f60c42
q81719e24,d8d289f9c
q81719e24,d8a0bcdb6
q81719e24,d8ef60922
q83fd9170,d81329094
q83fd9170,d88975856
q83fd9170,d885114f4
q83fd9170,d88975806
q83fd9170,d8ef48ffc
q83fd9170,d8b6a56a0
q83fd9170,d8d3d3362
q83fd9170,d8e3253ce
q83fd9170,d8d3d33e4
q83fd9170,d89c1cc52
q83baea32,d81f402d8
q83baea32,d89a14f40
q83baea32,d866e50f2
q83baea32,d8e16ff66
q83baea32,d867fd5e8
q83baea32,d8af6935a
q83baea32,d88eb29fe
q83baea32,d8e075caa
q83baea32,d87078902
q83baea32,d8c1ec342
q81d04c30,d81d04d98
q81d04c30,d8664f688
q81d04c30,d8cbf259e
q81d04c30,d87d04158
q81d04c30,d829eda8c
q81d04c30,d866ce226
q81d04c30,d8dc06516
q81d04c30,d8b09086e
q81d04c30,d8953275c
q81d04c30,d873038f2
q84f2c618,d8177a896
q84f2c618,d8bef68b8
q84f2c618,d8e0b4e82
q84f2c618,d88c6f002
q84f2c618,d88cdb45a
q84f2c618,d8eed0796
q84f2c618,d813cd3f6
q84f2c618,d8799ab52
q84f2c618,d85f0a9c2
q84f2c618,d8d83b68e
q83c04efa,d88d47b96
q83c04efa,d8db94970
q83c04efa,d8b34cdc8
q83c04efa,d813a4104
q83c04efa,d8c773afe
q83c04efa,d88d47c4a
q83c04efa,d813a41c2
q83c04efa,d862f0a82
q83c04efa,d8239fb62
q83c04efa,d8809f9c0
q83cf55b2,d828e39f2
q83cf55b2,d828e3ad8
q83cf55b2,d889958ae
q83cf55b2,d84dc5f18
q83cf55b2,d88908e90
q83cf55b2,d8b3a6a76
q83cf55b2,d89b9aa36
q83cf55b2,d88318aa8
q83cf55b2,d867319e8
q83cf55b2,d8a7dd1d6
q82384b82,d8b4b947c
q82384b82,d88e03ea4
q82384b82,d897e43c4
q82384b82,d89381f7a
q82384b82,d8f92177c
q82384b82,d86745a1a
q82384b82,d8c33786e
q82384b82,d8f846622
q82384b82,d86c4fd12
q82384b82,d8e6bf822
q826ed10c,d8729050a
q826ed10c,d87da9b94
q826ed10c,d819b3216
q826ed10c,d8bf90c88
q826ed10c,d8cee7b3c
q826ed10c,d813171b4
q826ed10c,d8ebde524
q826ed10c,d8b78e904
q826ed10c,d8eabe054
q826ed10c,d8776310e
q8445e3ee,d88d47b96
q8445e3ee,d8e9bc5c0
q8445e3ee,d8b34cdc8
q8445e3ee,d8239fb62
q8445e3ee,d8809f9c0
q8445e3ee,d8445e56a
q8445e3ee,d8684b856
q8445e3ee,d897d09f0
q8445e3ee,d85ee0956
q8445e3ee,d86c7722c
q815dd65a,d8779f424
q815dd65a,d815dd970
q815dd65a,d815dd9fc
q815dd65a,d8b4e965e
q815dd65a,d8dcdc814
q815dd65a,d8be614b6
q815dd65a,d8a994b8c
q815dd65a,d8a149c34
q815dd65a,d8b8ed44e
q815dd65a,d8bc1746c
q817a53d4,d8da9f902
q817a53d4,d8779f424
q817a53d4,d8abd3060
q817a53d4,d81f93334
q817a53d4,d8a994b0a
q817a53d4,d8ed62454
q817a53d4,d8aacba3c
q817a53d4,d8694b710
q817a53d4,d87ab19d2
q817a53d4,d8b1ea304
q8302f030,d862d1d4e
q8302f030,d8823b2f2
q8302f030,d8823b360
q8302f030,d81a04f9e
q8302f030,d8e435ffc
q8302f030,d88a4a1e6
q8302f030,d81a04f30
q8302f030,d8cb482ec
q8302f030,d8cb48242
q8302f030,d81dfb328
q83ecfa72,d89f4dbc4
q83ecfa72,d898c4514
q83ecfa72,d8e69fdf6
q83ecfa72,d88afa578
q83ecfa72,d8c6614cc
q83ecfa72,d8f2cb2ba
q83ecfa72,d80ee26ca
q83ecfa72,d8e26449e
q83ecfa72,d8c66145e
q83ecfa72,d810b791e
q83542c84,d81b48892
q83542c84,d81b4890a
q83542c84,d87194b2e
q83542c84,d81694f62
q83542c84,d80f34dda
q83542c84,d8277463e
q83542c84,d8c23539e
q83542c84,d893d3820
q83542c84,d8cbb1f44
q83542c84,d81b48aae
q839b24cc,d8a97f7fa
q839b24cc,d8a223308
q839b24cc,d88aa4862
q839b24cc,d897d0874
q839b24cc,d8ea7c550
q839b24cc,d8a95ff40
q839b24cc,d8ee9989a
q839b24cc,d8157da48
q839b24cc,d8e24338e
q839b24cc,d8b3d7b80
q83880a04,d8b6cc408
q83880a04,d8a242708
q83880a04,d8857913a
q83880a04,d899c56de
q83880a04,d8b414940
q83880a04,d87d4ce08
q83880a04,d8c1090c4
q83880a04,d89e1e898
q83880a04,d89504adc
q83880a04,d825e6c7c
q82573bfa,d81329094
q82573bfa,d885114f4
q82573bfa,d81a5d6d0
q82573bfa,d8ef48ffc
q82573bfa,d8932b904
q82573bfa,d8b6a56a0
q82573bfa,d85de8c9c
q82573bfa,d88975856
q82573bfa,d8196f3f4
q82573bfa,d87a4d2de
q83206f84,d8ae815aa
q83206f84,d882e5842
q83206f84,d8bc95344
q83206f84,d825e6c7c
q83206f84,d8e3a8fc6
q83206f84,d8c1091b4
q83206f84,d8ce2f410
q83206f84,d8d590bfa
q83206f84,d8d8f5ea8
q83206f84,d8a02a06a
q84fb6e6c,d89eaf3f2
q84fb6e6c,d88995a34
q84fb6e6c,d8745abe2
q84fb6e6c,d8a8badc4
q84fb6e6c,d895e2c42
q84fb6e6c,d8177aa80
q84fb6e6c,d8a2a8350
q84fb6e6c,d8bc3a250
q84fb6e6c,d883919a8
q84fb6e6c,d895e2bd4
q826da55c,d86fcff78
q826da55c,d8e6bf822
q826da55c,d899c5800
q826da55c,d8e95dd40
q826da55c,d89985eda
q826da55c,d869dcc1a
q826da55c,d87194ca0
q826da55c,d8e09d1a6
q826da55c,d8b4b947c
q826da55c,d87b8cb5e
q853b5e6e,d8c7913ce
q853b5e6e,d87920366
q853b5e6e,d8bea8ef6
q853b5e6e,d8ba2e3a8
q853b5e6e,d87b59cb8
q853b5e6e,d8de2232c
q853b5e6e,d8cf474b0
q853b5e6e,d877b0d0a
q853b5e6e,d81decc88
q853b5e6e,d8267f1c0
q82dca556,d8f696c0a
q82dca556,d8bfc2a30
q82dca556,d8ecca1ae
q82dca556,d810cc71a
q82dca556,d89b098c4
q82dca556,d82afa5ce
q82dca556,d8bd973aa
q82dca556,d8904bd6a
q82dca556,d8a5cba6e
q82dca556,d8bd9730a
q84e55370,d812433b4
q84e55370,d8bc63fec
q84e55370,d8ad4c496
q84e55370,d88e1c5b2
q84e55370,d8f89e4d0
q84e55370,d8202fac2
q84e55370,d8e8a6550
q84e55370,d8aa2d99a
q84e55370,d89337b3c
q84e55370,d85f42e26
q8198bd92,d8c14be42
q8198bd92,d8445e6a0
q8198bd92,d8a5ad050
q8198bd92,d8bd675d8
q8198bd92,d8eabdf1e
q8198bd92,d8b68d6fe
q8198bd92,d8a2b4272
q8198bd92,d87d4cf16
q8198bd92,d81b362b4
q8198bd92,d82a3a576
q8518ff4a,d8600bbaa
q8518ff4a,d8de64ede
q8518ff4a,d8b97effc
q8518ff4a,d8a7dd12c
q8518ff4a,d8ac73128
q8518ff4a,d8de3991e
q8518ff4a,d84845a0c
q8518ff4a,d8d8aec06
q8518ff4a,d895323ba
q8518ff4a,d84845980
q82be72ac,d8e487b04
q82be72ac,d89821922
q82be72ac,d81a10434
q82be72ac,d8e2cfa6e
q82be72ac,d88682838
q82be72ac,d8f24878e
q82be72ac,d8130c5ca
q82be72ac,d8f7cdef2
q82be72ac,d86fbf9ca
q82be72ac,d8843b0b6
q85724ac8,d8aa1de78
q85724ac8,d8c1a899e
q85724ac8,d8ac67ef4
q85724ac8,d8aab4256
q85724ac8,d87851be2
q85724ac8,d8126d1c8
q85724ac8,d8ba8014e
q85724ac8,d8dd7a7bc
q85724ac8,d8b39b2a2
q85724ac8,d88f4ed86
q8556c10e,d8364bcd4
q8556c10e,d817bc0a2
q8556c10e,d8642a416
q8556c10e,d8d312950
q8556c10e,d8e6d7da0
q8556c10e,d8a4eedc6
q8556c10e,d8dd6abb4
q8556c10e,d873d5294
q8556c10e,d8770a806
q8556c10e,d8b546926
q82581dc2,d8a3edc74
q82581dc2,d82581f3e
q82581dc2,d8dc9cc0a
q82581dc2,d88fd8ee6
q82581dc2,d887b746a
q82581dc2,d87397e30
q82581dc2,d8b308e20
q82581dc2,d873feca2
q82581dc2,d827cc6a4
q82581dc2,d8634d156
q81bc4a1e,d8c5e0304
q81bc4a1e,d81bc4b9a
q81bc4a1e,d89ba82da
q81bc4a1e,d82441d18
q81bc4a1e,d8b35fa9a
q81bc4a1e,d8ac80a94
q81bc4a1e,d89c92c9a
q81bc4a1e,d89ad1aa0
q81bc4a1e,d86ec35c6
q81bc4a1e,d8dc495b4
q81520e92,d871193d4
q81520e92,d8140c1d2
q81520e92,d8e29de60
q81520e92,d87fdd5a0
q81520e92,d812cfc10
q81520e92,d8a22dbf0
q81520e92,d8f8aa8a2
q81520e92,d8b7593d0
q81520e92,d8e51ccfe
q81520e92,d83dd4c44
q858b5c20,d8e4ea592
q858b5c20,d8f63a9dc
q858b5c20,d89644ac8
q858b5c20,d89f40870
q858b5c20,d8ba7ffd2
q858b5c20,d8f565598
q858b5c20,d861be29a
q858b5c20,d818cb592
q858b5c20,d85db9b72
q858b5c20,d89644988
q81cb3060,d8140c1d2
q81cb3060,d871193d4
q81cb3060,d8b7593d0
q81cb3060,d8e29de60
q81cb3060,d87fdd5a0
q81cb3060,d8e51ccfe
q81cb3060,d8b044536
q81cb3060,d812cfc10
q81cb3060,d8789c49e
q81cb3060,d8a779e38
q84dd9f7c,d81392eae
q84dd9f7c,d87c1d5d2
q84dd9f7c,d8de39978
q84dd9f7c,d86e48678
q84dd9f7c,d8d70d12c
q84dd9f7c,d81decb70
q84dd9f7c,d81392f30
q84dd9f7c,d88940c14
q84dd9f7c,d894e01f0
q84dd9f7c,d87da9b94
q84e682ea,d8cd4ce1c
q84e682ea,d876fa082
q84e682ea,d8901847e
q84e682ea,d8f04829a
q84e682ea,d86b7c0fc
q84e682ea,d8f790c14
q84e682ea,d8ece1e26
q84e682ea,d8c56f1c2
q84e682ea,d817f6414
q84e682ea,d89794072
q81566442,d8c3f3a28
q81566442,d8a6c7a4e
q81566442,d8f5e01b2
q81566442,d8366a242
q81566442,d8dfa1806
q81566442,d8a5d6586
q81566442,d8e0084de
q81566442,d8bffd1b2
q81566442,d8f68a388
q81566442,d8c326f1e
q838b6d0c,d8d13711c
q838b6d0c,d87851e1c
q838b6d0c,d861c8c9a
q838b6d0c,d820d0490
q838b6d0c,d8ef48ffc
q838b6d0c,d8b6cc4a8
q838b6d0c,d829909b8
q838b6d0c,d898dd960
q838b6d0c,d8f4d542a
q838b6d0c,d8a02a236
q834fefca,d89b8a1ea
q834fefca,d8aa64530
q834fefca,d87d04158
q834fefca,d89f07b9c
q834fefca,d8bd4bb94
q834fefca,d8d89b07a
q834fefca,d89635514
q834fefca,d8b33d99a
q834fefca,d8b3fe7da
q834fefca,d8d1c5e12
q842fefc6,d8bae4ffe
q842fefc6,d8996d98e
q842fefc6,d8271c772
q842fefc6,d810cc698
q842fefc6,d879794d4
q842fefc6,d8bfe61e2
q842fefc6,d8871db08
q842fefc6,d889d03b4
q842fefc6,d8ec4f526
q842fefc6,d879e4356
q8300ab0e,d81da9ac8
q8300ab0e,d8afd3b1a
q8300ab0e,d8afd3b74
q8300ab0e,d897890a0
q8300ab0e,d85e5ec4e
q8300ab0e,d8f790c78
q8300ab0e,d8dc9cca0
q8300ab0e,d8f125348
q8300ab0e,d8b569138
q8300ab0e,d8a8bae46
q81392cb0,d89110b38
q81392cb0,d86400e4a
q81392cb0,d8202fd42
q81392cb0,d89985dae
q81392cb0,d88c1f1f6
